DeviceName,EntityId,TsYMD,CH2O,PM2.5,PM10,TVOC,CO2,Temperature,Humidity,Radioactivity,Sound,CO,Stink,NO2,H2S,NH3
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 04:19:52,40.0,7.0,11.0,1355.0,494.0,21.69,21.61,0.0,37.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 04:21:52,40.0,7.0,11.0,1338.0,493.0,20.32,21.62,0.0,32.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 04:23:52,40.0,7.0,12.0,1336.0,490.0,21.68,21.59,0.0,33.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 04:25:52,40.0,7.0,11.0,1321.0,490.0,20.29,21.59,0.0,32.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 04:27:52,40.0,7.0,11.0,1330.0,491.0,20.3,21.6,0.0,38.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 04:29:52,40.0,7.0,11.0,1337.0,495.0,21.66,21.59,0.0,33.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 04:31:52,40.0,7.0,11.0,1341.0,493.0,20.28,21.6,0.0,32.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 04:33:52,40.0,7.0,11.0,1337.0,489.0,20.28,21.59,0.0,34.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 04:35:52,40.0,7.0,11.0,1334.0,490.0,21.64,21.59,0.0,35.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 04:37:52,40.0,7.0,11.0,1319.0,489.0,20.26,21.59,0.0,39.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 04:39:52,40.0,7.0,11.0,1321.0,487.0,20.25,21.58,0.0,33.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 04:41:53,40.0,7.0,11.0,1319.0,489.0,20.26,21.58,0.0,33.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 04:43:52,40.0,7.0,11.0,1336.0,487.0,20.24,21.58,0.0,36.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 04:45:52,40.0,7.0,11.0,1325.0,482.0,23.0,21.57,0.0,34.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 04:47:53,40.0,6.0,10.0,1316.0,481.0,20.22,21.57,0.0,34.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 04:49:53,40.0,7.0,11.0,1314.0,480.0,20.22,21.57,0.0,32.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 04:51:53,40.0,6.0,10.0,1311.0,480.0,20.21,21.57,0.0,29.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 04:53:53,40.0,6.0,10.0,1321.0,482.0,20.21,21.57,0.0,31.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 04:55:53,40.0,7.0,11.0,1307.0,480.0,20.19,21.55,0.0,35.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 04:57:53,40.0,7.0,11.0,1297.0,478.0,20.19,21.55,0.0,35.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 04:59:53,40.0,6.0,10.0,1292.0,476.0,21.57,21.55,0.0,36.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 05:01:53,40.0,6.0,10.0,1315.0,479.0,22.94,21.56,0.0,39.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 05:03:53,40.0,6.0,10.0,1303.0,479.0,20.18,21.55,0.0,35.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 05:05:53,40.0,6.0,10.0,1283.0,479.0,21.56,21.55,0.0,31.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 05:07:54,39.0,7.0,11.0,1297.0,478.0,20.15,21.54,0.0,30.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 05:09:53,40.0,6.0,10.0,1289.0,477.0,20.15,21.54,0.0,34.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 05:11:53,39.0,6.0,10.0,1276.0,476.0,21.52,21.53,0.0,35.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 05:13:53,39.0,6.0,10.0,1268.0,472.0,20.15,21.54,0.0,33.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 05:15:54,39.0,6.0,10.0,1275.0,474.0,21.52,21.53,0.0,30.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 05:17:54,39.0,6.0,10.0,1252.0,473.0,21.51,21.52,0.0,40.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 05:19:54,39.0,6.0,10.0,1274.0,471.0,21.5,21.53,0.0,34.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 05:21:54,39.0,6.0,10.0,1256.0,470.0,21.5,21.52,0.0,32.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 05:23:54,39.0,6.0,10.0,1258.0,475.0,20.12,21.52,0.0,31.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 05:25:54,38.0,6.0,10.0,1261.0,468.0,21.49,21.52,0.0,32.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 05:27:54,38.0,6.0,10.0,1232.0,464.0,21.49,21.5,0.0,32.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 05:29:54,38.0,6.0,10.0,1249.0,467.0,21.49,21.5,0.0,39.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 05:31:54,38.0,6.0,10.0,1245.0,465.0,20.11,21.51,0.0,38.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 05:33:54,38.0,6.0,10.0,1211.0,459.0,21.48,21.47,0.0,34.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 05:35:55,37.0,5.0,9.0,1166.0,452.0,20.1,21.44,0.0,31.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 05:37:54,38.0,6.0,10.0,1193.0,459.0,21.47,21.47,0.0,33.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 05:39:54,38.0,5.0,9.0,1215.0,462.0,20.09,21.48,0.0,34.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 05:41:54,38.0,5.0,9.0,1208.0,457.0,20.09,21.48,0.0,32.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 05:43:55,38.0,5.0,9.0,1200.0,460.0,21.47,21.47,0.0,31.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 05:45:55,38.0,5.0,9.0,1194.0,457.0,20.08,21.47,0.0,32.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 05:47:55,38.0,5.0,9.0,1199.0,459.0,20.08,21.47,0.0,33.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 05:49:55,38.0,5.0,9.0,1203.0,458.0,20.08,21.48,0.0,34.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 05:51:55,38.0,6.0,10.0,1197.0,461.0,21.46,21.47,0.0,34.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 05:53:55,38.0,5.0,9.0,1195.0,459.0,21.46,21.47,0.0,32.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 05:55:55,38.0,5.0,9.0,1203.0,454.0,22.83,21.46,0.0,35.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 05:57:55,38.0,5.0,9.0,1193.0,455.0,20.07,21.47,0.0,31.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 05:59:55,38.0,5.0,8.0,1210.0,454.0,21.45,21.47,0.0,38.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 06:01:55,38.0,5.0,8.0,1188.0,453.0,24.22,21.46,0.0,34.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 06:03:55,38.0,5.0,8.0,1172.0,454.0,20.07,21.45,0.0,32.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 06:05:55,38.0,5.0,8.0,1166.0,454.0,20.08,21.44,0.0,34.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 06:07:55,38.0,5.0,8.0,1182.0,454.0,21.46,21.45,0.0,32.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 06:09:55,38.0,5.0,8.0,1160.0,451.0,21.45,21.44,0.0,34.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 06:11:56,38.0,5.0,8.0,1174.0,449.0,21.45,21.44,0.0,35.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 06:13:56,38.0,5.0,8.0,1172.0,449.0,21.45,21.44,0.0,31.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 06:15:56,38.0,5.0,8.0,1169.0,449.0,20.06,21.44,0.0,31.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 06:17:56,38.0,5.0,8.0,1169.0,448.0,21.44,21.45,0.0,31.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 06:19:56,38.0,5.0,8.0,1184.0,448.0,20.06,21.44,0.0,29.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 06:21:56,38.0,5.0,8.0,1155.0,446.0,20.06,21.44,0.0,32.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 06:23:56,38.0,5.0,8.0,1166.0,447.0,20.06,21.44,0.0,34.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 06:25:56,38.0,5.0,8.0,1156.0,445.0,20.06,21.44,0.0,36.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 06:27:56,38.0,5.0,8.0,1151.0,446.0,21.44,21.42,0.0,37.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 06:29:56,38.0,5.0,8.0,1175.0,446.0,22.82,21.42,0.0,35.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 06:31:56,38.0,5.0,8.0,1157.0,440.0,20.06,21.41,0.0,33.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 06:33:56,38.0,5.0,8.0,1172.0,444.0,20.07,21.41,0.0,32.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 06:35:56,38.0,5.0,8.0,1153.0,440.0,20.06,21.41,0.0,33.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 06:37:56,38.0,5.0,8.0,1154.0,441.0,22.83,21.4,0.0,36.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 06:39:56,38.0,5.0,8.0,1163.0,443.0,20.07,21.4,0.0,31.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 06:41:57,38.0,5.0,8.0,1147.0,438.0,21.45,21.39,0.0,37.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 06:43:57,37.0,5.0,8.0,1121.0,433.0,20.07,21.36,0.0,33.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 06:45:57,37.0,5.0,8.0,1111.0,432.0,20.06,21.36,0.0,34.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 06:47:57,37.0,5.0,8.0,1107.0,431.0,20.06,21.36,0.0,31.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 06:49:57,38.0,5.0,8.0,1127.0,436.0,21.44,21.37,0.0,31.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 06:51:57,38.0,4.0,7.0,1125.0,437.0,20.07,21.37,0.0,38.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 06:53:57,38.0,4.0,6.0,1125.0,434.0,21.45,21.38,0.0,31.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 06:55:57,38.0,4.0,7.0,1140.0,436.0,20.07,21.36,0.0,38.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 06:57:57,38.0,4.0,7.0,1126.0,430.0,21.45,21.37,0.0,34.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 06:59:57,38.0,4.0,6.0,1128.0,435.0,20.08,21.36,0.0,35.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 07:01:57,38.0,4.0,7.0,1131.0,429.0,20.08,21.35,0.0,36.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 07:03:57,37.0,4.0,6.0,1129.0,434.0,20.08,21.35,0.0,33.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 07:05:57,38.0,4.0,6.0,1140.0,434.0,20.08,21.35,0.0,37.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 07:07:57,38.0,4.0,7.0,1134.0,434.0,20.08,21.35,0.0,30.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 07:09:58,38.0,4.0,7.0,1137.0,433.0,21.46,21.36,0.0,40.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 07:11:58,38.0,4.0,7.0,1133.0,435.0,21.47,21.35,0.0,38.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 07:13:58,38.0,4.0,7.0,1145.0,435.0,21.47,21.35,0.0,39.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 07:15:58,38.0,4.0,7.0,1132.0,431.0,20.09,21.35,0.0,31.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 07:17:58,38.0,4.0,6.0,1139.0,432.0,20.09,21.35,0.0,33.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 07:19:58,38.0,4.0,7.0,1134.0,434.0,20.09,21.34,0.0,39.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 07:21:58,37.0,4.0,6.0,1129.0,429.0,21.48,21.32,0.0,32.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 07:23:58,37.0,4.0,6.0,1101.0,424.0,20.09,21.31,0.0,36.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 07:25:58,37.0,4.0,7.0,1103.0,423.0,20.09,21.3,0.0,33.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 07:27:58,37.0,4.0,6.0,1107.0,426.0,21.48,21.3,0.0,31.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 07:29:58,38.0,4.0,6.0,1111.0,428.0,20.1,21.31,0.0,37.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 07:31:58,38.0,4.0,6.0,1121.0,429.0,20.1,21.32,0.0,39.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 07:33:58,38.0,4.0,6.0,1121.0,429.0,22.86,21.31,0.0,34.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 07:35:58,38.0,4.0,6.0,1122.0,429.0,21.49,21.32,0.0,31.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 07:37:58,38.0,4.0,6.0,1111.0,428.0,21.49,21.29,0.0,32.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 07:39:59,38.0,4.0,6.0,1113.0,426.0,20.11,21.3,0.0,33.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 07:41:59,38.0,4.0,6.0,1113.0,428.0,20.12,21.29,0.0,38.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 07:43:59,38.0,4.0,6.0,1124.0,426.0,21.49,21.29,0.0,36.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 07:45:59,38.0,4.0,6.0,1125.0,425.0,22.89,21.29,0.0,32.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 07:47:59,38.0,4.0,6.0,1120.0,426.0,21.51,21.28,0.0,30.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 07:49:59,38.0,4.0,6.0,1131.0,425.0,21.52,21.28,0.0,31.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 07:51:59,38.0,4.0,6.0,1121.0,429.0,21.52,21.28,0.0,38.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 07:53:59,38.0,4.0,6.0,1126.0,427.0,21.52,21.27,0.0,42.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 07:55:59,38.0,4.0,6.0,1127.0,423.0,21.52,21.27,0.0,37.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 07:57:59,38.0,4.0,6.0,1127.0,427.0,22.92,21.26,0.0,34.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 07:59:59,38.0,4.0,6.0,1128.0,427.0,20.16,21.26,0.0,31.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 08:01:59,38.0,4.0,6.0,1129.0,427.0,20.16,21.26,0.0,30.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 08:03:59,38.0,4.0,6.0,1122.0,425.0,20.18,21.25,0.0,33.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 08:05:59,38.0,4.0,6.0,1123.0,425.0,20.17,21.25,0.0,33.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 08:08:00,38.0,4.0,6.0,1126.0,429.0,20.18,21.24,0.0,32.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 08:10:00,38.0,4.0,6.0,1128.0,425.0,21.56,21.24,0.0,32.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 08:12:00,38.0,4.0,6.0,1120.0,425.0,20.19,21.23,0.0,33.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 08:14:00,38.0,4.0,6.0,1125.0,423.0,21.6,21.24,0.0,35.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 08:16:00,38.0,4.0,6.0,1124.0,423.0,20.21,21.22,0.0,30.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 08:18:00,38.0,4.0,6.0,1117.0,425.0,20.24,21.22,0.0,35.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 08:20:00,38.0,4.0,6.0,1122.0,422.0,20.23,21.21,0.0,33.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 08:22:00,38.0,4.0,6.0,1131.0,421.0,20.24,21.21,0.0,30.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 08:24:00,38.0,4.0,6.0,1126.0,424.0,20.26,21.2,0.0,38.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 08:26:00,37.0,4.0,6.0,1088.0,412.0,20.26,21.17,0.0,36.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 08:28:01,36.0,4.0,6.0,1086.0,413.0,21.66,21.17,0.0,38.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 08:30:00,37.0,4.0,6.0,1089.0,415.0,20.3,21.16,0.0,34.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 08:32:00,37.0,4.0,6.0,1097.0,418.0,21.67,21.16,0.0,33.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 08:34:00,37.0,4.0,6.0,1102.0,418.0,21.68,21.16,0.0,32.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 08:36:00,37.0,4.0,6.0,1088.0,413.0,23.07,21.13,0.0,30.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 08:38:01,37.0,4.0,6.0,1085.0,416.0,20.32,21.14,0.0,41.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 08:40:01,37.0,4.0,6.0,1095.0,417.0,21.71,21.14,0.0,36.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 08:42:01,37.0,4.0,6.0,1101.0,415.0,21.71,21.13,0.0,33.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 08:44:01,37.0,4.0,6.0,1090.0,412.0,20.34,21.11,0.0,32.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 08:46:01,37.0,4.0,6.0,1096.0,412.0,21.72,21.11,0.0,32.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 08:48:01,37.0,4.0,6.0,1088.0,412.0,20.35,21.1,0.0,41.0,0.0,0.0,0.0,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-01 08:50:01,37.0,4.0,6.0,1097.0,414.0,20.37,21.11,0.0,35.0,0.0,0.0,0.0,0.0,0.0
