DeviceName,EntityId,TsYMD,CH2O,PM2.5,PM10,TVOC,CO2,Temperature,Humidity,Radioactivity,Sound,CO,Stink,NO2,H2S,NH3
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 09:50:57,17.0,2.0,4.0,319.0,400.0,21.29,17.05,0.0,41.0,0.57,0.03,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 09:52:57,9.0,3.0,5.0,2.0,400.0,20.89,16.2,0.0,39.0,0.62,0.03,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 09:54:57,5.0,2.0,3.0,90.0,400.0,22.08,16.7,0.0,41.0,0.62,0.03,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 09:56:57,5.0,2.0,4.0,26.0,400.0,20.56,16.35,0.0,40.0,0.59,0.03,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 09:58:57,0.0,2.0,4.0,0.0,400.0,20.44,16.26,0.0,44.0,0.67,0.03,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 10:00:57,7.0,2.0,4.0,51.0,400.0,20.33,16.63,0.0,45.0,0.94,0.03,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 10:02:57,6.0,2.0,3.0,184.0,400.0,20.31,16.62,0.0,41.0,0.61,0.03,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 10:04:57,0.0,2.0,3.0,199.0,400.0,20.42,16.55,0.0,41.0,0.64,0.03,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 10:06:57,0.0,2.0,3.0,303.0,400.0,20.62,16.56,0.0,50.0,0.85,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 10:08:57,0.0,2.0,3.0,281.0,400.0,20.78,16.32,0.0,41.0,0.61,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 10:10:58,5.0,2.0,3.0,241.0,400.0,22.36,16.05,0.0,49.0,0.76,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 10:12:57,4.0,2.0,3.0,197.0,400.0,21.1,15.92,0.0,45.0,0.52,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 10:14:57,0.0,2.0,3.0,217.0,400.0,22.59,15.83,0.0,45.0,0.69,0.03,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 10:16:58,10.0,2.0,4.0,79.0,400.0,22.57,15.17,0.0,45.0,0.65,0.03,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 10:18:58,13.0,2.0,4.0,0.0,400.0,22.28,14.8,0.0,45.0,0.59,0.03,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 10:20:58,1.0,3.0,5.0,0.0,400.0,20.36,15.07,0.0,43.0,0.57,0.03,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 10:22:58,13.0,2.0,4.0,0.0,400.0,21.54,15.27,0.0,42.0,0.54,0.03,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 10:24:58,16.0,3.0,5.0,0.0,400.0,22.33,15.55,0.0,42.0,0.56,0.03,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 10:26:58,17.0,2.0,3.0,4.0,400.0,19.44,15.9,0.0,36.0,0.82,0.03,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 10:28:58,18.0,2.0,4.0,29.0,400.0,20.77,16.02,0.0,42.0,0.82,0.03,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 10:30:58,13.0,2.0,3.0,32.0,400.0,19.4,16.0,0.0,44.0,0.74,0.03,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 10:32:58,1.0,2.0,4.0,23.0,400.0,19.43,15.7,0.0,42.0,0.84,0.03,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 10:34:58,11.0,3.0,5.0,0.0,400.0,20.59,15.11,0.0,41.0,0.77,0.02,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 10:36:58,2.0,3.0,5.0,0.0,400.0,19.06,15.35,0.0,37.0,0.55,0.03,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 10:38:58,2.0,3.0,5.0,0.0,400.0,18.63,15.63,0.0,41.0,0.65,0.02,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 10:40:58,7.0,2.0,4.0,0.0,400.0,18.55,15.6,0.0,44.0,0.53,0.02,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 10:42:58,0.0,2.0,4.0,0.0,400.0,19.83,15.28,0.0,42.0,0.61,0.02,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 10:44:59,6.0,2.0,4.0,9.0,400.0,18.5,15.11,0.0,41.0,0.59,0.02,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 10:46:59,0.0,2.0,3.0,86.0,400.0,20.05,15.35,0.0,41.0,0.76,0.02,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 10:48:59,0.0,2.0,3.0,184.0,400.0,19.01,15.46,0.0,40.0,0.58,0.02,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 10:50:59,0.0,2.0,3.0,253.0,400.0,19.33,15.45,0.0,42.0,0.79,0.02,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 10:52:59,0.0,2.0,3.0,357.0,400.0,19.69,15.48,0.0,45.0,0.69,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 10:54:59,4.0,1.0,2.0,400.0,400.0,22.81,15.32,0.0,43.0,0.65,0.02,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 10:56:59,1.0,2.0,3.0,494.0,400.0,20.36,15.33,0.0,41.0,0.6,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 10:58:59,0.0,1.0,1.0,598.0,400.0,22.12,15.45,0.0,45.0,0.71,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 11:00:59,9.0,1.0,1.0,728.0,400.0,21.08,15.58,0.0,41.0,0.6,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 11:02:59,13.0,1.0,1.0,835.0,400.0,21.38,15.66,0.0,44.0,0.66,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 11:05:00,15.0,1.0,1.0,916.0,400.0,21.7,15.65,0.0,45.0,0.66,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 11:06:59,15.0,1.0,1.0,1015.0,400.0,21.96,15.64,0.0,41.0,0.72,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 11:08:59,16.0,1.0,1.0,1155.0,412.0,22.22,15.69,0.0,44.0,0.63,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 11:10:59,17.0,1.0,1.0,1288.0,442.0,23.8,15.75,0.0,41.0,0.65,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 11:12:59,19.0,1.0,1.0,1525.0,520.0,22.67,15.85,0.0,43.0,0.7,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 11:15:00,19.0,1.0,1.0,1642.0,538.0,22.84,15.81,0.0,45.0,0.68,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 11:17:00,18.0,1.0,1.0,1667.0,527.0,24.44,15.76,0.0,40.0,0.64,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 11:19:00,18.0,1.0,1.0,1673.0,517.0,23.23,15.71,0.0,50.0,0.75,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 11:21:00,18.0,1.0,1.0,1667.0,497.0,23.37,15.69,0.0,46.0,0.58,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 11:23:00,18.0,1.0,1.0,1653.0,481.0,23.6,15.64,0.0,43.0,0.55,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 11:25:00,18.0,1.0,2.0,1669.0,481.0,25.11,15.59,0.0,45.0,0.7,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 11:27:00,20.0,2.0,3.0,1703.0,476.0,25.22,15.57,0.0,42.0,0.84,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 11:29:00,19.0,2.0,3.0,1735.0,481.0,26.75,15.53,0.0,43.0,0.67,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 11:31:00,20.0,2.0,3.0,1762.0,484.0,24.11,15.5,0.0,41.0,0.82,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 11:33:00,20.0,2.0,3.0,1798.0,485.0,24.22,15.47,0.0,44.0,0.77,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 11:35:01,19.0,2.0,3.0,1730.0,463.0,24.29,15.33,0.0,45.0,0.68,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 11:37:00,17.0,2.0,3.0,1665.0,455.0,24.37,15.2,0.0,41.0,0.8,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 11:39:00,19.0,2.0,3.0,1719.0,465.0,25.85,15.25,0.0,42.0,0.71,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 11:41:00,20.0,2.0,3.0,1766.0,467.0,24.55,15.3,0.0,40.0,0.57,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 11:43:01,22.0,2.0,4.0,1844.0,474.0,24.64,15.37,0.0,42.0,0.71,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 11:45:01,22.0,2.0,4.0,1834.0,467.0,26.1,15.31,0.0,44.0,0.76,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 11:47:01,22.0,2.0,4.0,1875.0,475.0,24.81,15.32,0.0,40.0,0.73,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 11:49:01,22.0,2.0,3.0,1871.0,472.0,24.94,15.28,0.0,42.0,0.68,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 11:51:01,22.0,2.0,4.0,1881.0,461.0,26.39,15.21,0.0,48.0,0.58,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 11:53:01,21.0,2.0,3.0,1849.0,456.0,27.86,15.11,0.0,45.0,0.8,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 11:55:01,21.0,2.0,3.0,1873.0,465.0,25.17,15.11,0.0,45.0,0.57,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 11:57:01,21.0,2.0,4.0,1860.0,450.0,25.24,15.01,0.0,48.0,0.73,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 11:59:01,22.0,2.0,3.0,1895.0,464.0,25.31,15.02,0.0,44.0,0.68,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 12:01:01,22.0,2.0,3.0,1917.0,468.0,25.38,15.03,0.0,42.0,0.63,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 12:03:01,22.0,2.0,3.0,1861.0,451.0,25.46,14.94,0.0,45.0,0.56,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 12:05:01,22.0,2.0,4.0,1877.0,454.0,25.59,14.93,0.0,44.0,0.66,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 12:07:01,22.0,2.0,3.0,1864.0,448.0,27.08,14.86,0.0,45.0,0.68,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 12:09:01,21.0,2.0,3.0,1827.0,444.0,25.74,14.8,0.0,41.0,0.86,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 12:11:02,23.0,3.0,5.0,1896.0,460.0,25.81,14.87,0.0,43.0,0.59,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 12:13:02,25.0,3.0,5.0,1940.0,464.0,27.27,14.89,0.0,42.0,0.63,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 12:15:02,25.0,2.0,4.0,1937.0,463.0,28.73,14.9,0.0,47.0,0.59,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 12:17:02,26.0,3.0,5.0,1962.0,470.0,27.44,14.93,0.0,40.0,0.66,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 12:19:02,26.0,3.0,5.0,1978.0,470.0,26.13,14.93,0.0,44.0,0.65,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 12:21:02,25.0,2.0,4.0,1986.0,467.0,26.16,14.9,0.0,50.0,0.57,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 12:23:02,25.0,2.0,4.0,1978.0,466.0,26.2,14.88,0.0,42.0,0.82,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 12:25:02,24.0,2.0,4.0,1943.0,458.0,27.63,14.81,0.0,43.0,0.65,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 12:27:02,23.0,3.0,5.0,1927.0,452.0,26.29,14.79,0.0,41.0,0.56,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 12:29:02,25.0,3.0,5.0,1966.0,463.0,26.36,14.82,0.0,42.0,0.69,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 12:31:03,26.0,3.0,5.0,1972.0,461.0,26.41,14.84,0.0,46.0,0.74,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 12:33:03,26.0,3.0,5.0,1982.0,463.0,26.44,14.84,0.0,43.0,0.76,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 12:35:02,26.0,3.0,5.0,1991.0,466.0,26.51,14.82,0.0,39.0,0.69,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 12:37:02,26.0,2.0,4.0,1996.0,467.0,27.99,14.8,0.0,44.0,0.45,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 12:39:03,26.0,2.0,4.0,2034.0,471.0,26.66,14.81,0.0,41.0,0.74,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 12:41:03,26.0,3.0,5.0,2031.0,472.0,26.72,14.8,0.0,39.0,0.53,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 12:43:03,26.0,3.0,5.0,2044.0,473.0,29.52,14.79,0.0,42.0,0.64,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 12:45:03,26.0,3.0,5.0,2059.0,472.0,26.82,14.76,0.0,40.0,0.53,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 12:47:03,26.0,3.0,5.0,2057.0,470.0,26.91,14.75,0.0,42.0,0.82,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 12:49:03,26.0,2.0,3.0,2080.0,473.0,28.34,14.73,0.0,45.0,0.71,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 12:51:03,27.0,2.0,3.0,2067.0,477.0,26.99,14.77,0.0,43.0,0.64,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 12:53:03,24.0,2.0,3.0,2086.0,475.0,28.4,14.59,0.0,44.0,0.67,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 12:55:03,22.0,2.0,4.0,2082.0,478.0,27.06,14.44,0.0,42.0,0.61,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 12:57:03,22.0,3.0,5.0,2121.0,479.0,28.53,14.3,0.0,50.0,0.62,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 12:59:03,22.0,3.0,5.0,2126.0,478.0,28.56,14.21,0.0,44.0,0.78,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 13:01:03,24.0,3.0,5.0,2148.0,475.0,27.2,14.1,0.0,44.0,0.62,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 13:03:03,21.0,3.0,5.0,2048.0,454.0,27.23,13.86,0.0,47.0,0.46,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 13:05:03,24.0,3.0,5.0,2125.0,473.0,30.0,13.91,0.0,40.0,0.66,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 13:07:04,28.0,3.0,5.0,2177.0,485.0,28.63,13.98,0.0,45.0,0.68,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 13:09:04,28.0,3.0,5.0,2186.0,486.0,27.3,13.98,0.0,48.0,0.73,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 13:11:04,30.0,3.0,5.0,2212.0,501.0,27.34,14.02,0.0,43.0,0.87,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 13:13:04,29.0,3.0,5.0,2240.0,502.0,27.42,13.98,0.0,45.0,0.46,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 13:15:04,21.0,4.0,8.0,1689.0,446.0,28.8,12.63,0.0,42.0,0.66,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 13:17:04,4.0,6.0,10.0,812.0,400.0,27.32,10.86,0.0,41.0,0.55,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 13:19:04,0.0,7.0,11.0,513.0,400.0,27.18,10.2,0.0,50.0,0.58,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 13:21:04,14.0,7.0,11.0,540.0,400.0,28.35,10.6,0.0,47.0,0.53,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 13:23:04,13.0,7.0,12.0,289.0,400.0,27.93,9.66,0.0,45.0,0.56,0.03,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 13:25:04,15.0,7.0,11.0,153.0,400.0,26.36,9.86,0.0,42.0,0.71,0.03,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 13:27:04,3.0,7.0,12.0,264.0,400.0,26.09,9.82,0.0,44.0,0.68,0.03,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 13:29:04,4.0,7.0,11.0,325.0,400.0,27.29,10.17,0.0,41.0,0.58,0.03,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 13:31:04,4.0,7.0,12.0,113.0,400.0,25.73,9.8,0.0,41.0,0.65,0.03,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 13:33:04,2.0,8.0,13.0,81.0,400.0,25.52,9.91,0.0,41.0,0.45,0.03,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 13:35:05,0.0,7.0,12.0,38.0,400.0,25.25,9.85,0.0,41.0,0.78,0.03,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 13:37:05,14.0,7.0,11.0,74.0,400.0,26.58,10.28,0.0,45.0,0.85,0.03,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 13:39:05,13.0,7.0,12.0,21.0,400.0,25.14,10.15,0.0,47.0,0.56,0.02,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 13:41:05,14.0,7.0,11.0,151.0,400.0,27.86,10.38,0.0,44.0,0.71,0.02,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 13:43:05,12.0,7.0,11.0,243.0,400.0,25.11,10.37,0.0,42.0,0.79,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 13:45:05,16.0,7.0,11.0,494.0,400.0,26.56,10.68,0.0,44.0,0.56,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 13:47:05,22.0,6.0,10.0,724.0,400.0,25.33,11.39,0.0,43.0,0.64,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 13:49:05,27.0,7.0,11.0,748.0,400.0,25.48,11.36,0.0,42.0,0.62,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 13:51:05,18.0,7.0,11.0,588.0,400.0,25.65,11.2,0.0,42.0,0.4,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 13:53:05,7.0,6.0,10.0,555.0,400.0,28.5,11.0,0.0,44.0,0.66,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 13:55:05,19.0,6.0,10.0,842.0,400.0,25.87,11.76,0.0,52.0,0.85,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 13:57:05,30.0,6.0,10.0,1065.0,400.0,26.0,12.23,0.0,43.0,0.88,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 13:59:05,32.0,6.0,10.0,1190.0,408.0,26.12,12.48,0.0,41.0,0.76,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 14:01:05,33.0,7.0,12.0,1314.0,413.0,27.61,12.61,0.0,45.0,0.65,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 14:03:06,16.0,7.0,12.0,407.0,400.0,27.52,10.25,0.0,42.0,0.65,0.02,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 14:05:06,20.0,7.0,12.0,245.0,400.0,26.02,10.4,0.0,42.0,0.61,0.02,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 14:07:06,14.0,7.0,11.0,208.0,400.0,25.9,10.63,0.0,44.0,0.57,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 14:09:06,3.0,7.0,11.0,361.0,400.0,27.17,10.91,0.0,47.0,0.58,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 14:11:06,4.0,7.0,12.0,444.0,400.0,27.12,10.91,0.0,43.0,0.61,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 14:13:06,20.0,8.0,13.0,634.0,400.0,27.14,11.55,0.0,41.0,0.52,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 14:15:06,14.0,8.0,13.0,457.0,400.0,28.52,10.89,0.0,43.0,0.63,0.02,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 14:17:06,0.0,8.0,13.0,275.0,400.0,25.7,10.62,0.0,45.0,0.54,0.02,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 14:19:06,8.0,8.0,14.0,148.0,400.0,25.42,10.41,0.0,44.0,0.49,0.02,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 14:21:06,0.0,9.0,15.0,47.0,400.0,25.0,10.54,0.0,41.0,0.52,0.02,0.0,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-10 14:23:06,13.0,8.0,13.0,66.0,400.0,26.19,10.73,0.0,43.0,0.77,0.02,0.0,0.0,0.0
