Time,Temperature,Humidity,TVOC,CO,CO2,CH2O,PM10
2022-05-01 07:58,19.91,20.85,1093.0,0.66,456.0,22.0,6.0
2022-05-01 08:00,19.92,20.84,1097.0,0.78,454.0,22.0,6.0
2022-05-01 08:02,19.92,20.84,1096.0,0.62,453.0,22.0,6.0
2022-05-01 08:04,19.93,20.83,1097.0,0.62,452.0,22.0,6.0
2022-05-01 08:06,21.33,20.83,1101.0,0.82,450.0,23.0,6.0
2022-05-01 08:08,19.95,20.82,1100.0,0.69,451.0,22.0,6.0
2022-05-01 08:10,19.96,20.81,1089.0,0.48,453.0,22.0,6.0
2022-05-01 08:12,19.97,20.8,1101.0,0.57,453.0,22.0,6.0
2022-05-01 08:14,19.98,20.79,1098.0,0.85,451.0,22.0,6.0
2022-05-01 08:16,19.99,20.79,1095.0,0.59,449.0,22.0,6.0
2022-05-01 08:18,20.0,20.79,1096.0,0.84,451.0,23.0,6.0
2022-05-01 08:20,20.01,20.77,1098.0,0.88,450.0,22.0,6.0
2022-05-01 08:22,20.02,20.77,1096.0,0.66,452.0,23.0,5.0
2022-05-01 08:24,20.05,20.76,1098.0,0.83,450.0,23.0,6.0
2022-05-01 08:26,20.06,20.75,1076.0,0.62,444.0,22.0,6.0
2022-05-01 08:28,21.45,20.74,1087.0,0.51,445.0,22.0,6.0
2022-05-01 08:30,20.1,20.73,1087.0,0.56,447.0,22.0,6.0
2022-05-01 08:32,20.09,20.72,1080.0,0.83,446.0,22.0,6.0
2022-05-01 08:34,20.11,20.71,1079.0,0.68,448.0,22.0,6.0
2022-05-01 08:36,20.12,20.7,1086.0,0.55,444.0,22.0,6.0
2022-05-01 08:38,21.51,20.69,1084.0,0.61,442.0,22.0,6.0
2022-05-01 08:40,20.14,20.68,1076.0,0.69,443.0,22.0,6.0
2022-05-01 08:42,20.17,20.68,1085.0,0.71,446.0,22.0,6.0
2022-05-01 08:44,20.17,20.67,1080.0,0.63,441.0,22.0,6.0
2022-05-01 08:46,21.56,20.66,1076.0,0.5,441.0,22.0,6.0
2022-05-01 08:48,20.19,20.65,1080.0,0.66,445.0,22.0,6.0
2022-05-01 08:50,20.2,20.65,1072.0,0.69,445.0,22.0,5.0
2022-05-01 08:52,20.2,20.63,1077.0,0.53,445.0,23.0,6.0
2022-05-01 08:54,20.21,20.63,1088.0,0.51,440.0,23.0,6.0
2022-05-01 08:56,20.23,20.62,1082.0,0.74,436.0,23.0,6.0
2022-05-01 08:58,20.23,20.61,1086.0,0.4,440.0,22.0,6.0
2022-05-01 09:00,23.0,20.6,1085.0,0.83,440.0,22.0,6.0
2022-05-01 09:02,21.63,20.59,1076.0,0.77,439.0,22.0,6.0
2022-05-01 09:04,20.26,20.58,1089.0,0.72,439.0,23.0,6.0
2022-05-01 09:06,20.26,20.57,1079.0,0.57,439.0,23.0,5.0
2022-05-01 09:08,21.68,20.55,1080.0,0.57,444.0,22.0,6.0
2022-05-01 09:10,20.31,20.55,1084.0,0.76,440.0,22.0,6.0
2022-05-01 09:12,21.7,20.53,1085.0,0.54,444.0,22.0,6.0
2022-05-01 09:14,21.72,20.52,1084.0,0.76,441.0,23.0,5.0
2022-05-01 09:16,20.37,20.52,1084.0,0.59,441.0,22.0,5.0
2022-05-01 09:18,20.39,20.49,1075.0,0.76,437.0,22.0,5.0
2022-05-01 09:20,21.79,20.47,1076.0,0.47,439.0,22.0,5.0
2022-05-01 09:22,21.8,20.47,1077.0,0.59,439.0,22.0,5.0
2022-05-01 09:24,20.44,20.46,1091.0,0.8,440.0,22.0,5.0
2022-05-01 09:26,23.21,20.44,1089.0,0.77,439.0,23.0,5.0
2022-05-01 09:28,21.85,20.44,1088.0,0.7,442.0,23.0,5.0
2022-05-01 09:30,21.86,20.43,1091.0,0.87,441.0,23.0,5.0
2022-05-01 09:32,20.52,20.43,1096.0,0.76,443.0,23.0,5.0
2022-05-01 09:34,21.92,20.41,1091.0,0.68,446.0,23.0,5.0
2022-05-01 09:36,20.56,20.4,1094.0,0.55,442.0,23.0,5.0
2022-05-01 09:38,20.6,20.38,1099.0,0.48,443.0,23.0,5.0
2022-05-01 09:40,22.0,20.37,1090.0,0.59,441.0,23.0,5.0
2022-05-01 09:42,20.64,20.36,1096.0,0.61,441.0,23.0,5.0
2022-05-01 09:44,20.67,20.34,1099.0,0.7,441.0,23.0,5.0
2022-05-01 09:46,20.68,20.33,1106.0,0.77,442.0,23.0,5.0
2022-05-01 09:48,20.7,20.32,1100.0,0.55,446.0,23.0,5.0
2022-05-01 09:50,22.1,20.3,1099.0,0.64,443.0,23.0,5.0
2022-05-01 09:52,20.74,20.28,1098.0,0.58,445.0,23.0,5.0
2022-05-01 09:54,22.14,20.27,1105.0,0.69,444.0,23.0,5.0
2022-05-01 09:56,22.17,20.26,1113.0,0.8,448.0,23.0,5.0
2022-05-01 09:58,20.85,20.23,1115.0,0.58,448.0,23.0,5.0
2022-05-01 10:00,22.28,20.2,1124.0,0.71,450.0,23.0,5.0
2022-05-01 10:02,22.31,20.16,1112.0,0.45,448.0,23.0,5.0
2022-05-01 10:04,20.97,20.13,1115.0,0.68,447.0,23.0,5.0
2022-05-01 10:06,22.39,20.1,1116.0,0.73,447.0,23.0,5.0
2022-05-01 10:08,23.81,20.07,1115.0,0.72,447.0,22.0,5.0
2022-05-01 10:10,21.08,20.05,1114.0,0.89,446.0,23.0,5.0
2022-05-01 10:12,21.12,20.02,1110.0,0.66,447.0,23.0,5.0
2022-05-01 10:14,22.53,19.99,1109.0,0.55,443.0,23.0,5.0
2022-05-01 10:16,21.18,19.97,1105.0,0.52,443.0,23.0,5.0
2022-05-01 10:18,21.2,19.93,1102.0,0.6,442.0,22.0,5.0
2022-05-01 10:20,21.23,19.91,1098.0,0.68,443.0,23.0,5.0
2022-05-01 10:22,22.64,19.89,1095.0,0.85,443.0,23.0,6.0
2022-05-01 10:24,21.28,19.86,1097.0,0.72,443.0,22.0,5.0
2022-05-01 10:26,21.32,19.84,1091.0,0.67,442.0,22.0,5.0
2022-05-01 10:28,21.35,19.83,1100.0,0.71,442.0,22.0,5.0
2022-05-01 10:30,21.39,19.8,1102.0,0.51,446.0,23.0,5.0
2022-05-01 10:32,22.8,19.74,1089.0,0.61,446.0,22.0,5.0
2022-05-01 10:34,21.45,19.69,1095.0,0.62,442.0,22.0,5.0
2022-05-01 10:36,22.87,19.71,1105.0,0.73,444.0,23.0,5.0
2022-05-01 10:38,24.29,19.7,1114.0,0.75,447.0,23.0,5.0
2022-05-01 10:40,22.97,19.67,1108.0,0.6,444.0,23.0,5.0
2022-05-01 10:42,21.62,19.65,1106.0,0.73,444.0,23.0,5.0
2022-05-01 10:44,21.66,19.62,1114.0,0.53,446.0,23.0,5.0
2022-05-01 10:46,23.07,19.6,1116.0,0.66,445.0,23.0,5.0
2022-05-01 10:48,21.71,19.58,1112.0,0.6,446.0,23.0,5.0
2022-05-01 10:50,21.73,19.49,1100.0,0.57,444.0,22.0,5.0
2022-05-01 10:52,21.74,19.4,1085.0,0.54,438.0,21.0,5.0
2022-05-01 10:54,21.79,19.4,1104.0,0.68,444.0,22.0,5.0
2022-05-01 10:56,21.83,19.43,1117.0,0.68,449.0,23.0,5.0
2022-05-01 10:58,21.88,19.43,1119.0,0.86,450.0,25.0,5.0
2022-05-01 11:00,23.27,19.42,1129.0,0.57,451.0,25.0,5.0
2022-05-01 11:02,23.31,19.39,1131.0,0.57,447.0,23.0,5.0
2022-05-01 11:04,21.96,19.16,1098.0,0.5,433.0,21.0,5.0
2022-05-01 11:06,23.36,19.05,1069.0,0.72,428.0,20.0,5.0
2022-05-01 11:08,22.02,19.17,1105.0,0.54,445.0,22.0,5.0
2022-05-01 11:10,22.07,19.13,1098.0,0.57,438.0,24.0,5.0
2022-05-01 11:12,22.1,19.08,1094.0,0.63,442.0,22.0,5.0
2022-05-01 11:14,22.16,19.14,1123.0,0.63,451.0,24.0,5.0
2022-05-01 11:16,22.19,19.14,1133.0,0.75,450.0,25.0,5.0
2022-05-01 11:18,22.21,19.13,1136.0,0.84,451.0,25.0,5.0
2022-05-01 11:20,22.24,19.11,1138.0,0.65,454.0,25.0,5.0
2022-05-01 11:22,22.27,19.08,1141.0,0.67,455.0,25.0,5.0
2022-05-01 11:24,22.3,19.03,1132.0,0.59,452.0,23.0,5.0
2022-05-01 11:26,22.33,19.03,1142.0,0.5,453.0,24.0,5.0
2022-05-01 11:28,22.39,19.01,1149.0,0.63,454.0,25.0,5.0
2022-05-01 11:30,22.43,18.98,1143.0,0.63,454.0,25.0,5.0
